t,ref_q,q,ref_qd,qd,ref_qdd,V,i_est
0.398,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.399,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.4,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.401,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.402,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.403,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.404,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.405,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.406,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.407,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.408,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.409,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.41,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.411,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.412,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.413,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.414,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.415,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.416,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.417,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.418,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.419,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.42,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.421,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.422,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.423,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.424,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.425,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.426,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.427,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.428,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.429,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.43,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.431,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.432,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.433,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.434,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.435,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.436,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.437,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.438,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.439,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.44,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.441,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.442,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.443,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.444,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.445,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.446,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.447,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.448,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.449,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.45,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.451,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.452,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.453,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.454,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.455,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.456,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.457,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.458,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.459,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.46,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.461,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.462,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.463,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.464,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.465,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.466,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.467,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.468,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.469,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.47,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.471,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.472,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.473,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.474,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.475,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.476,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.477,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.478,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.479,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.48,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.481,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.482,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.483,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.484,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.485,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.486,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.487,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.488,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.489,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.49,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.491,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.492,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.493,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.494,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.495,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.496,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.497,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.498,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.499,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.5,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.501,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.502,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.503,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.504,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.505,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.506,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.507,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.508,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.509,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.51,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.511,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.512,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.513,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.514,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.515,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.516,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.517,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.518,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.519,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.52,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.521,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.522,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.523,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.524,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.525,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.526,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.527,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.528,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.529,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.53,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.531,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.532,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.533,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.534,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.535,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.536,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.537,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.538,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.539,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.54,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.541,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.542,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.543,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.544,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.545,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.546,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.547,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.548,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.549,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.55,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.551,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.552,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.553,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.554,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.555,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.556,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.557,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.558,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.559,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.56,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.561,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.562,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.563,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.564,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.565,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.566,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.567,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.568,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.569,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.57,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.571,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.572,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.573,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.574,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.575,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.576,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.577,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.578,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.579,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.58,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.581,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.582,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.583,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.584,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.585,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.586,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.587,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.588,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.589,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.59,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.591,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.592,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.593,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.594,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.595,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.596,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.597,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.598,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.599,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.6,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.601,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.602,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.603,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.604,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.605,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.606,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.607,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.608,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.609,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.61,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.611,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.612,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.613,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.614,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.615,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.616,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.617,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.618,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.619,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.62,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.621,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.622,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.623,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.624,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.625,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.626,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.627,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.628,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.629,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.63,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.631,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.632,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.633,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.634,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.635,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.636,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.637,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.638,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.639,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.64,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.641,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.642,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.643,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.644,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.645,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.646,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.647,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.648,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.649,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.65,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.651,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.652,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.653,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.654,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.655,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.656,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.657,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.658,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.659,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.66,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.661,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.662,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.663,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.664,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.665,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.666,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.667,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.668,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.669,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.67,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.671,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.672,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.673,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.674,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.675,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.676,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.677,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.678,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.679,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.68,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.681,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.682,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.683,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.684,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.685,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.686,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.687,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.688,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.689,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.69,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.691,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.692,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.693,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.694,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.695,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.696,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.697,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.698,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.699,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.7,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.701,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.702,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.703,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.704,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.705,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.706,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.707,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.708,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.709,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.71,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.711,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.712,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.713,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.714,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.715,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.716,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.717,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.718,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.719,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.72,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.721,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.722,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.723,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.724,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.725,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.726,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.727,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.728,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.729,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.73,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.731,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.732,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.733,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.734,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.735,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.736,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.737,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.738,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.739,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.74,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.741,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.742,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.743,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.744,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.745,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.746,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.747,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.748,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.749,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.75,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.751,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.752,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.753,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.754,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.755,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.756,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.757,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.758,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.759,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.76,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.761,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.762,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.763,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.764,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.765,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.766,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.767,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.768,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.769,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.77,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.771,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.772,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.773,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.774,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.775,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.776,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.777,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.778,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.779,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.78,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.781,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.782,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.783,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.784,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.785,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.786,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.787,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.788,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.789,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.79,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.791,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.792,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.793,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.794,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.795,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
0.796,0.0,-0.01,0.0,0.0,0.0,-0.01,-0.005
